"mz"	"mzmin"	"mzmax"	"rt"	"rtmin"	"rtmax"	"npeaks"	"netCDF_b1"	"IL_130512_1001"	"IL_130512_1002"	"isotopes"	"adduct"	"pcgroup"
413.12454015408	413.123762102934	413.125318205226	1516.65854139306	1515.9618927062	1517.35519007991	2	2	420.193828610597	927.731679059041	"[49][M]-"	"[M+Cl]- 378.16"	"9"
413.123260581459	413.123260581459	413.123260581459	2026.98085677195	2026.98085677195	2026.98085677195	1	1	15.9534224697828	197.141478925187	""	""	"232"
413.223095246172	413.223095246172	413.223095246172	1615.66124958839	1615.66124958839	1615.66124958839	1	1	489.471791026153	79.4591661524719	""	"[M+Cl]- 378.25"	"28"
414.129491374839	414.128136298751	414.130846450927	1516.65854139306	1515.9618927062	1517.35519007991	2	2	243.086544715576	275.106575178188	"[49][M+1]-"	""	"9"
414.285933914177	414.285933914177	414.285933914177	2029.22146403341	2029.22146403341	2029.22146403341	1	1	116.409154656543	193.037150974851	""	""	"130"
415.104667667885	415.103782214647	415.105553121123	1422.52395095357	1422.18272516124	1422.8651767459	2	2	302.296804974321	214.693346580025	""	""	"156"
415.080753027926	415.080753027926	415.080753027926	1348.76225209999	1348.76225209999	1348.76225209999	1	1	43.2833100621927	400.886021673214	""	""	"203"
415.140791476059	415.140706918392	415.140876033726	1516.65854139306	1515.9618927062	1517.35519007991	2	2	12535.9968243518	1986.41995687993	"[49][M+2]-"	""	"9"
415.144694310218	415.144694310218	415.144694310218	1690.08865606906	1690.08865606906	1690.08865606906	1	1	69.0270990540416	2969.19593924377	"[26][M]-"	"[M+Cl]- 380.168"	"5"
415.14839943266	415.14839943266	415.14839943266	1669.72691091615	1669.72691091615	1669.72691091615	1	1	8.52901046310196	398.965148145508	""	""	"172"
415.140817097106	415.140817097106	415.140817097106	1593.04714012419	1593.04714012419	1593.04714012419	1	1	1252.1152461828	68.8941184263489	"[166][M]-"	""	"81"
416.145417869395	416.144400686359	416.146435052432	1516.65854139306	1515.9618927062	1517.35519007991	2	2	3397.70972739789	467.206485287923	"[49][M+3]-"	""	"9"
416.149503036729	416.149503036729	416.149503036729	1690.08865606906	1690.08865606906	1690.08865606906	1	1	21.1307823610355	569.342555877659	"[26][M+1]-"	""	"323"
416.144134056293	416.144134056293	416.144134056293	1594.16635140687	1594.16635140687	1594.16635140687	1	1	339.017879878439	42.6415684563459	"[166][M+1]-"	""	"81"
417.118837787303	417.118837787303	417.118837787303	886.275322432443	886.275322432443	886.275322432443	1	1	878.209473841518	95.2862426461808	""	""	"126"
417.115171464194	417.115171464194	417.115171464194	865.529614690913	865.529614690913	865.529614690913	1	1	11.344579439799	292.225021586346	""	""	"339"
417.120913678758	417.120913678758	417.120913678758	598.955279163142	598.955279163142	598.955279163142	1	1	350.867694222197	18.1328853090996	""	""	"225"
417.145159752559	417.145159752559	417.145159752559	1517.35519007991	1517.35519007991	1517.35519007991	1	1	919.893029007108	130.529806306904	"[49][M+3]-"	""	"9"
421.313985638594	421.311295278685	421.316675998502	2208.32400679859	2207.84790203329	2208.80011156389	2	2	132.149204381078	155.133851137195	""	""	"263"
428.077084598891	428.077084598891	428.077084598891	95.7781715946747	95.7781715946747	95.7781715946747	1	1	491.95189582965	78.5098374506004	""	""	"64"
429.195277428957	429.193660258767	429.196894599147	2029.11642665097	2029.01138926853	2029.22146403341	2	2	799.400354601457	468.261057052199	"[207][M]-"	""	"130"
429.155394377452	429.155394377452	429.155394377452	1568.19135264301	1568.19135264301	1568.19135264301	1	1	1575.51951049109	67.494463199093	""	""	"61"
430.196340898505	430.196340898505	430.196340898505	2029.01138926853	2029.01138926853	2029.01138926853	1	1	306.800898360962	160.798739088367	"[207][M+1]-"	""	"130"
431.135547240454	431.134965707834	431.136128773075	1046.60882032918	1046.36442420886	1046.8532164495	2	2	726.010292384344	438.30262913195	""	""	"177"
431.132907069931	431.132629755075	431.133184384786	1268.81984887165	1268.56453890669	1269.07515883661	2	2	424.58015521802	241.293082240518	""	""	"204"
431.081940589036	431.081940589036	431.081940589036	1485.11134526945	1485.11134526945	1485.11134526945	1	1	260.796938589694	68.2139770738122	""	""	"216"
431.100136309238	431.100136309238	431.100136309238	682.439944483458	682.439944483458	682.439944483458	1	1	2.46113759825116	1419.8363166456	"[68][M]-"	""	"365"
432.104071487129	432.104071487129	432.104071487129	682.439944483458	682.439944483458	682.439944483458	1	1	1.24641376512504	348.960714105872	"[68][M+1]-"	""	"366"
433.131541060172	433.131541060172	433.131541060172	1616.7823993559	1616.7823993559	1616.7823993559	1	1	327.831878629731	190.614553744294	""	"[M+Cl]- 398.173"	"28"
433.214406008422	433.213859695489	433.214952321355	2243.36228232407	2243.28219115054	2243.4423734976	2	2	992.124802422394	812.767501619761	""	"[M-2H+Na]- 412.23 [M-H-CH2]- 448.21"	"1"
437.145873374403	437.145342898657	437.146403850148	2143.28964141823	2143.19903579474	2143.38024704172	2	2	511.820357699398	547.113660507034	"[142][M]-"	"[M+Cl]- 402.174"	"57"
438.154790211469	438.154790211469	438.154790211469	2143.38024704172	2143.38024704172	2143.38024704172	1	1	167.927738058697	174.005371578396	"[142][M+1]-"	""	"57"
439.17817880968	439.177180390572	439.179177228788	1616.39697060735	1616.01154185879	1616.7823993559	2	2	848.082811280285	336.944610994615	""	""	"28"
439.234854995862	439.234854995862	439.234854995862	1590.80665614233	1590.80665614233	1590.80665614233	1	1	412.595646331584	12.6866632235214	""	""	"173"
441.251457262374	441.251210173622	441.251704351126	1942.02821298332	1941.91042026189	1942.14600570475	2	2	1614.27675925553	1474.00784973172	""	""	"402"
442.316719928218	442.316719928218	442.316719928218	2126.37711411922	2126.37711411922	2126.37711411922	1	1	245.419161627827	575.796666679162	"[65][M]-"	""	"14"
443.227375660695	443.227375660695	443.227375660695	1227.80942965655	1227.80942965655	1227.80942965655	1	1	1027.4013358093	10.0518313468215	"[209][M]-"	""	"135"
443.226310403062	443.226310403062	443.226310403062	1428.01243952174	1428.01243952174	1428.01243952174	1	1	689.664778270526	15.8378016416456	"[186][M]-"	""	"525"
443.318560487784	443.318560487784	443.318560487784	2126.37711411922	2126.37711411922	2126.37711411922	1	1	89.9506441734877	155.989714647003	"[65][M+1]-"	""	"359"
444.231705616141	444.231705616141	444.231705616141	1227.80942965655	1227.80942965655	1227.80942965655	1	1	275.600587911584	4.83568060027013	"[209][M+1]-"	""	"135"
444.23209976298	444.23209976298	444.23209976298	1428.01243952174	1428.01243952174	1428.01243952174	1	1	200.514049124904	8.72384001285969	"[186][M+1]-"	""	"525"
445.150327092514	445.150010382264	445.150643802765	1366.55802544856	1366.22992593775	1366.88612495937	2	2	1765.88549119533	1183.15301478354	"[181][M]-"	""	"94"
445.151120009487	445.150904352546	445.151335666428	1517.55079132798	1517.35519007991	1517.74639257605	2	2	947.032407485373	645.292837135875	"[50][M]-"	"[M-H+NaCOOH]- 378.16"	"9"
446.154143200261	446.152866020248	446.155420380275	1366.55802544856	1366.22992593775	1366.88612495937	2	2	484.559087100342	296.207667897033	"[181][M+1]-"	""	"94"
446.153477281941	446.153477281941	446.153477281941	1515.9618927062	1515.9618927062	1515.9618927062	1	1	246.399630558124	211.495318523957	"[50][M+1]-"	""	"349"
447.134711307693	447.132973508944	447.136449106442	1560.43015974575	1560.05630491509	1560.8040145764	2	2	280.755648634295	262.103219247573	""	""	"223"
447.194034836892	447.193922133682	447.194147540103	2243.36228232407	2243.28219115054	2243.4423734976	2	2	1173.83727305196	636.388026225788	""	"[M+Cl]- 412.23 [M-H]- 448.21"	"1"
449.209453122613	449.209119671083	449.209786574143	2244.48318904662	2244.40330383787	2244.56307425538	2	2	1057.40732177685	653.70994328041	""	"[M-H-CO]- 478.22 [M-H-C2H4]- 478.22"	"508"
449.144995762301	449.144995762301	449.144995762301	834.766582469958	834.766582469958	834.766582469958	1	1	770.244194733095	57.8387487469796	""	""	"136"
453.210515776548	453.210515776548	453.210515776548	1342.02230850505	1342.02230850505	1342.02230850505	1	1	222.288759608637	4.9514212650383	""	""	"260"
455.19206328818	455.19206328818	455.19206328818	806.544428378764	806.544428378764	806.544428378764	1	1	342.049691044558	2.43577292326121	""	""	"192"
455.35298290367	455.352397094412	455.353568712928	1964.08357040631	1963.63801259988	1964.52912821274	2	2	754.071765423214	804.804109199864	"[113][M]-"	""	"444"
456.357506057669	456.35698483957	456.358027275768	1964.08357040631	1963.63801259988	1964.52912821274	2	2	242.468716286385	278.527464487343	"[113][M+1]-"	""	"41"
457.13802014513	457.13802014513	457.13802014513	911.138051853992	911.138051853992	911.138051853992	1	1	767.811207020059	10.1490898150566	""	""	"139"
457.226965682213	457.226617365297	457.227313999129	2127.177343634	2126.37711411922	2127.97757314877	2	2	1309.38942750654	791.179818670935	"[66][M]-"	""	"14"
457.222200485342	457.222200485342	457.222200485342	1613.42490095876	1613.42490095876	1613.42490095876	1	1	568.866272450028	181.130558752056	"[213][M]-"	""	"146"
457.289421768792	457.289421768792	457.289421768792	2175.43860377151	2175.43860377151	2175.43860377151	1	1	561.563212848734	99.5308179523483	"[124][M]-"	""	"45"
458.229535413945	458.228907531314	458.230163296577	2127.177343634	2126.37711411922	2127.97757314877	2	2	424.290667343885	287.231811937636	"[66][M+1]-"	""	"14"
458.228221982537	458.228221982537	458.228221982537	1613.42490095876	1613.42490095876	1613.42490095876	1	1	179.644723156813	54.2560409448317	"[213][M+1]-"	""	"146"
458.291941823999	458.291941823999	458.291941823999	2175.43860377151	2175.43860377151	2175.43860377151	1	1	199.39053041624	38.8877783538768	"[124][M+1]-"	""	"45"
459.093833328766	459.093833328766	459.093833328766	1186.48329076653	1186.48329076653	1186.48329076653	1	1	132.559428786502	1723.93785095488	"[138][M]-"	""	"468"
459.091985189337	459.091985189337	459.091985189337	1205.73132609876	1205.73132609876	1205.73132609876	1	1	36.978178016736	780.868763169274	""	""	"441"
459.094158792868	459.094158792868	459.094158792868	1126.04874521844	1126.04874521844	1126.04874521844	1	1	139.657697736527	1065.29927236183	"[158][M]-"	""	"72"
459.165440674367	459.165440674367	459.165440674367	1500.34362460996	1500.34362460996	1500.34362460996	1	1	228.786783146575	146.884328566159	""	""	"504"
460.095664810046	460.095664810046	460.095664810046	1186.48329076653	1186.48329076653	1186.48329076653	1	1	40.901195864535	431.985314061421	"[138][M+1]-"	""	"56"
460.094837796282	460.094837796282	460.094837796282	1126.04874521844	1126.04874521844	1126.04874521844	1	1	19.1702049349755	261.969007934618	"[158][M+1]-"	""	"492"
461.197490713819	461.197040232731	461.197941194906	1857.07580309777	1852.82359815962	1861.32800803593	2	1	15.4228014321892	565.486920281286	""	""	"571"
465.44316703177	465.42850473246	465.457829331079	2220.75104595521	2220.66906058713	2220.83303132329	2	2	446.026811074593	1322.62327419128	"[173][M]-"	"[M-H-CO2]- 510.459"	"88"
465.46979999253	465.46979999253	465.46979999253	2123.01767254462	2123.01767254462	2123.01767254462	1	1	56.1503903127542	1062.81531458842	""	""	"483"
466.461970605754	466.461970605754	466.461970605754	2220.83303132329	2220.83303132329	2220.83303132329	1	1	5.93145638932327	404.482138964231	"[173][M+1]-"	""	"511"
467.191806203589	467.191806203589	467.191806203589	1060.96437140691	1060.96437140691	1060.96437140691	1	1	1266.6488558093	171.384212646301	"[196][M]-"	""	"113"
467.172511719804	467.172511719804	467.172511719804	1613.42490095876	1613.42490095876	1613.42490095876	1	1	171.269189626491	112.229037692376	""	""	"146"
467.336513286498	467.336513286498	467.336513286498	2002.37455588369	2002.37455588369	2002.37455588369	1	1	210.009303930419	54.0425369286552	""	""	"212"
467.442598044975	467.442598044975	467.442598044975	2245.52327183081	2245.52327183081	2245.52327183081	1	1	249.001697284984	74.0024347213241	""	""	"510"
468.195379509572	468.195379509572	468.195379509572	1060.96437140691	1060.96437140691	1060.96437140691	1	1	267.822073579373	40.870972708603	"[196][M+1]-"	""	"113"
471.128813364304	471.128377533482	471.129249195126	1078.77050359028	1073.95614257998	1083.58486460058	2	1	523.868704486667	10.9641578226376	""	""	"157"
471.237818667969	471.237818667969	471.237818667969	1769.48206634308	1769.48206634308	1769.48206634308	1	1	206.743278413778	6.80468864920826	""	""	"235"
471.21734625968	471.21734625968	471.21734625968	1861.32800803593	1861.32800803593	1861.32800803593	1	1	94.7327724189714	2042.80178495234	"[126][M]-"	""	"459"
472.219678338265	472.219430788847	472.219925887684	1857.63565497287	1852.82359815962	1862.44771178613	2	1	7.38509390259684	246.239773138186	"[126][M+1]-"	""	"454"
472.932837362353	472.932837362353	472.932837362353	88.3902092879488	88.3902092879488	88.3902092879488	1	1	216.889569170933	48.8832812014954	""	"[2M-H]- 236.971"	"92"
473.282208573704	473.2819056805	473.282511466909	2242.24126104859	2242.16107812697	2242.3214439702	2	2	48669.5402632058	51470.5767953545	"[3][M]-"	"[M-H-CH4]- 490.294"	"1"
473.281837827111	473.281754971268	473.281920682954	1934.08348534389	1933.64253495549	1934.52443573228	2	2	45826.9187068608	46238.3510026446	"[88][M]-"	""	"395"
473.282237929281	473.281490234336	473.282985624227	2153.47544633707	2153.00487114441	2153.94602152974	2	2	1307.17311215427	1535.37971077021	""	""	"150"
473.281759625712	473.281759625712	473.281759625712	2185.06506558852	2185.06506558852	2185.06506558852	1	1	840.60857540695	864.411511043729	""	""	"202"
474.284793161031	474.284101901547	474.285484420516	2242.24126104859	2242.16107812697	2242.3214439702	2	2	16957.9270315257	17821.8261891843	"[3][M+1]-"	""	"1"
474.285900440977	474.285231496194	474.286569385759	1932.96343179668	1932.28432863788	1933.64253495549	2	2	11703.8335849915	14605.1957435766	"[88][M+1]-"	""	"395"
475.254286282846	475.254286282846	475.254286282846	984.599287766762	984.599287766762	984.599287766762	1	1	688.171090109463	4.80279165398259	""	""	"544"
475.255551350591	475.255551350591	475.255551350591	1243.04121520584	1243.04121520584	1243.04121520584	1	1	1002.03451440024	21.6256165420256	"[195][M]-"	""	"112"
475.289408032915	475.288908601284	475.289907464546	1933.5239164373	1933.40529791911	1933.64253495549	2	2	2871.05660836251	2174.5182438177	"[88][M+2]-"	""	"395"
475.288817397833	475.28660386	475.291030935665	2239.10813042819	2236.05518272941	2242.16107812697	2	2	3419.09157293849	833.616194619899	""	""	"54"
476.201279870487	476.200952735526	476.201607005448	1995.20399866253	1994.75442038248	1995.65357694258	2	2	257.165823844844	532.411038077757	""	""	"17"
476.19910917543	476.19910917543	476.19910917543	1942.14600570475	1942.14600570475	1942.14600570475	1	1	209.853542738858	408.816935936338	""	""	"402"
476.257094744013	476.257094744013	476.257094744013	1243.04121520584	1243.04121520584	1243.04121520584	1	1	244.209924371426	4.83522928925477	"[195][M+1]-"	""	"112"
477.210966329711	477.210935984653	477.210996674768	1994.64397435056	1994.53352831865	1994.75442038248	2	2	10129.5325195246	7363.40341368373	"[73][M]-"	""	"17"
477.210184271662	477.209971795903	477.210396747421	1942.5882390369	1942.14600570475	1943.03047236905	2	2	5275.92093816393	3629.58948237744	"[90][M]-"	""	"26"
477.209360951126	477.209335624861	477.209386277391	1969.57002232834	1962.5182954633	1976.62174919339	2	1	1963.91753262056	1947.31228744145	""	""	"164"
477.21303540505	477.21303540505	477.21303540505	2084.98763033803	2084.98763033803	2084.98763033803	1	1	1026.07222707258	404.013490280669	"[56][M]-"	""	"351"
477.206368516963	477.206368516963	477.206368516963	2244.40330383787	2244.40330383787	2244.40330383787	1	1	465.113530998118	313.907054159965	""	"[M-H]- 478.22"	"508"
478.13031097403	478.13031097403	478.13031097403	1616.7823993559	1616.7823993559	1616.7823993559	1	1	829.54491614214	152.499801324854	"[95][M]-"	""	"28"
478.214077974597	478.213822278295	478.2143336709	1994.64397435056	1994.53352831865	1994.75442038248	2	2	3465.34962151264	2414.22972571888	"[73][M+1]-"	""	"17"
478.21473206871	478.214291892023	478.215172245397	1942.5882390369	1942.14600570475	1943.03047236905	2	2	1689.07831153559	1187.78737063403	"[90][M+1]-"	""	"26"
478.213769733958	478.213769733958	478.213769733958	2084.98763033803	2084.98763033803	2084.98763033803	1	1	339.468020221044	148.183760155182	"[56][M+1]-"	""	"351"
479.1332555513	479.1332555513	479.1332555513	1616.7823993559	1616.7823993559	1616.7823993559	1	1	312.577625890754	91.9053596893706	"[95][M+1]-"	""	"28"
479.214578328368	479.213453911712	479.215702745023	1995.20399866253	1994.75442038248	1995.65357694258	2	2	1102.88180108162	897.684226979036	"[73][M+2]-"	""	"17"
479.212556161717	479.211411142908	479.213701180526	1942.5882390369	1942.14600570475	1943.03047236905	2	2	565.693918773514	413.487662706175	"[90][M+2]-"	""	"26"
480.213786254978	480.213786254978	480.213786254978	1995.65357694258	1995.65357694258	1995.65357694258	1	1	267.338895437933	226.509995582176	"[73][M+3]-"	""	"17"
480.210295846628	480.210295846628	480.210295846628	1943.03047236905	1943.03047236905	1943.03047236905	1	1	154.884670707252	104.582019118995	"[90][M+3]-"	""	"26"
480.31033227641	480.31033227641	480.31033227641	1801.99965306122	1801.99965306122	1801.99965306122	1	1	109.300463201598	277.898115860586	""	""	"217"
481.429015342435	481.429015342435	481.429015342435	2246.64323969005	2246.64323969005	2246.64323969005	1	1	202.354539348744	83.9405053752224	""	""	"86"
483.27198070983	483.271923181672	483.272038237988	1915.49410531182	1915.05593414365	1915.93227647998	2	2	1497.25244462074	487.610401901542	""	""	"551"
485.326810356116	485.325863564522	485.327757147711	1985.01475847319	1984.90335357487	1985.1261633715	2	2	627.15877455597	437.583372423375	"[211][M]-"	""	"138"
485.277299035958	485.277288775349	485.277309296566	1956.69732942035	1956.25241229776	1957.14224654294	2	2	815.361761045409	840.962356749771	""	""	"147"
485.275764756646	485.275764756646	485.275764756646	1666.0378871383	1666.0378871383	1666.0378871383	1	1	349.461098680404	12.9426121451142	""	"[M+Cl]- 450.306 [M-H]- 486.282"	"109"
486.33055805674	486.330504312682	486.330611800797	1985.01475847319	1984.90335357487	1985.1261633715	2	2	189.942151551659	179.362066695467	"[211][M+1]-"	""	"138"
487.342883743542	487.342883743542	487.342883743542	1339.13765104232	1339.13765104232	1339.13765104232	1	1	6.23566084106803	721.639301338582	""	""	"534"
489.323485909616	489.323485909616	489.323485909616	1230.58091341749	1230.58091341749	1230.58091341749	1	1	8.5323978842877	253.190022099686	""	""	"184"
489.277413621421	489.277413621421	489.277413621421	2241.04019355811	2241.04019355811	2241.04019355811	1	1	1565.37001165894	301.642561982966	"[4][M]-"	"[M-H]- 490.294"	"1"
490.28079839092	490.28079839092	490.28079839092	2241.04019355811	2241.04019355811	2241.04019355811	1	1	424.57432511749	77.0009244914659	"[4][M+1]-"	""	"278"
491.997801680041	491.997801680041	491.997801680041	1164.43103531284	1164.43103531284	1164.43103531284	1	1	370.806574297625	9.45509764275317	""	""	"477"
493.205961133293	493.205757302211	493.206164964375	1757.20155786315	1756.78978608328	1757.61332964302	2	2	1357.98308007247	906.209903750267	"[78][M]-"	""	"380"
493.156741867552	493.156741867552	493.156741867552	581.48512371221	581.48512371221	581.48512371221	1	1	296.320581201975	2.26855050328839	""	""	"209"
493.463821830912	493.461150830205	493.46453034461	2246.16316407683	2226.43441213064	2258.66850260903	4	2	1004.65150060671	894.609048384154	"[171][M]-"	""	"86"
493.462352639759	493.460938121038	493.463767158479	2182.10480044517	2176.73253577162	2187.47706511871	2	1	1211.84029475688	1023.19917967543	""	""	"151"
493.460769297152	493.460769297152	493.460769297152	2098.17054136046	2098.17054136046	2098.17054136046	1	1	920.055935074392	1020.26093607029	""	""	"240"
493.461580687618	493.461580687618	493.461580687618	2121.89770541758	2121.89770541758	2121.89770541758	1	1	1126.26012822682	1091.70191740418	""	"[M-H-CH4]- 510.474"	"67"
493.459178861653	493.459178861653	493.459178861653	2077.79957803763	2077.79957803763	2077.79957803763	1	1	319.262780381847	383.556431262754	""	""	"174"
493.461862400702	493.461862400702	493.461862400702	2154.12462784101	2154.12462784101	2154.12462784101	1	1	3003.44315091477	2776.75756634181	""	""	"556"
494.206337571252	494.205387438426	494.207287704078	1757.20155786315	1756.78978608328	1757.61332964302	2	2	427.60047760501	289.805994705166	"[78][M+1]-"	""	"381"
494.465162680455	494.465162680455	494.465162680455	2245.68308846361	2245.68308846361	2245.68308846361	1	1	384.469814931826	269.15697362052	"[171][M+1]-"	""	"86"
495.476908228637	495.476303651639	495.478741663074	2253.29512022038	2246.64323969005	2260.75101991691	4	2	3187.58563442621	3010.91777985683	""	""	"68"
495.477455503708	495.477291547741	495.478323350259	2198.22241477635	2195.81180545785	2207.67985746922	3	2	4082.26703193397	7001.54725356057	"[120][M]-"	""	"448"
495.477724369858	495.477186351089	495.478262388626	2222.99127658505	2220.66906058713	2225.31349258297	2	2	10207.2051932216	14260.898526891	"[106][M]-"	""	"420"
496.031094357238	496.031094357238	496.031094357238	688.302023749023	688.302023749023	688.302023749023	1	1	443.955518264338	56.886548072883	""	""	"13"
496.481067404372	496.480658465066	496.481476343678	2260.26919329847	2259.78736668002	2260.75101991691	2	2	1788.14557291131	1579.99294270703	""	""	"524"
496.48161429454	496.481262018648	496.481966570432	2222.431847261	2220.66906058713	2224.19463393488	2	2	10027.6235339766	5914.75925058941	"[106][M+1]-"	""	"33"
496.481826271221	496.481826271221	496.481826271221	2197.10266585219	2197.10266585219	2197.10266585219	1	1	2522.63704349091	2323.64801654059	"[120][M+1]-"	""	"448"
497.038186630746	497.038186630746	497.038186630746	688.302023749023	688.302023749023	688.302023749023	1	1	311.090768047812	35.0528682344163	""	""	"13"
497.121023636333	497.121023636333	497.121023636333	1679.02401295602	1679.02401295602	1679.02401295602	1	1	334.846775647311	88.5960789884868	""	""	"21"
497.201838492611	497.201838492611	497.201838492611	1102.84028544914	1102.84028544914	1102.84028544914	1	1	1011.67047684116	8.2755827532309	"[212][M]-"	""	"142"
497.202127759655	497.202127759655	497.202127759655	1084.7062467648	1084.7062467648	1084.7062467648	1	1	4226.33717874909	41.8361806267338	"[109][M]-"	""	"34"
498.203056992224	498.203056992224	498.203056992224	1102.84028544914	1102.84028544914	1102.84028544914	1	1	313.967058409355	4.72890443041766	"[212][M+1]-"	""	"142"
498.205264486967	498.205264486967	498.205264486967	1084.7062467648	1084.7062467648	1084.7062467648	1	1	1115.89934038484	9.67004612673961	"[109][M+1]-"	""	"34"
499.13925537311	499.138884891547	499.139625854674	1678.62707461344	1678.23013627085	1679.02401295602	2	2	7058.8087941195	2490.43275708682	"[81][M]-"	""	"21"
499.207804145414	499.207804145414	499.207804145414	1084.7062467648	1084.7062467648	1084.7062467648	1	1	282.547267136124	2.46033353302029	"[109][M+2]-"	""	"34"
499.363457053524	499.363457053524	499.363457053524	2103.57927782725	2103.57927782725	2103.57927782725	1	1	272.643443643203	53.1295294620682	""	""	"245"
500.143984300258	500.143229480535	500.144739119981	1678.62707461344	1678.23013627085	1679.02401295602	2	2	2472.51706469826	871.566508621909	"[81][M+1]-"	""	"21"
501.14854050867	501.14854050867	501.14854050867	1679.02401295602	1679.02401295602	1679.02401295602	1	1	610.333002346888	195.492352948339	"[81][M+2]-"	""	"21"
503.33676301793	503.33676301793	503.33676301793	1161.63691562624	1161.63691562624	1161.63691562624	1	1	8.41140437618058	1914.33795028684	"[12][M]-"	""	"297"
504.340934763212	504.340934763212	504.340934763212	1161.63691562624	1161.63691562624	1161.63691562624	1	1	4.87369190188027	664.064862431745	"[12][M+1]-"	""	"298"
507.167319376317	507.167319376317	507.167319376317	1431.80517692685	1431.80517692685	1431.80517692685	1	1	3.4037219418932	206.62606255034	""	""	"481"
507.369182351205	507.369182351205	507.369182351205	1613.77300407541	1613.77300407541	1613.77300407541	1	1	9.60979814860515	225.100454842051	""	""	"409"
509.252242682928	509.252242682928	509.252242682928	1572.67131858412	1572.67131858412	1572.67131858412	1	1	209.513200285537	132.670122623245	""	""	"93"
509.457592622459	509.456871369741	509.458313875178	2220.75104595521	2220.66906058713	2220.83303132329	2	2	4256.06918952942	2821.57211735534	"[174][M]-"	"[M-H]- 510.459"	"88"
509.458416469899	509.457927918282	509.458905021515	2122.92440420244	2122.83113586027	2123.01767254462	2	2	5315.12597739836	4805.30096312719	"[154][M]-"	"[M-H]- 510.474"	"67"
509.475531094785	509.475531094785	509.475531094785	2260.9080606311	2260.9080606311	2260.9080606311	1	1	384.640200950997	274.478906855475	""	"[M-H-CH2]- 524.5"	"97"
510.46162555634	510.46153293076	510.461718181919	2121.80429441776	2121.71088341793	2121.89770541758	2	2	2540.31594854689	1734.83244984397	"[154][M+1]-"	""	"67"
510.461521603421	510.460865370234	510.462177836607	2220.75104595521	2220.66906058713	2220.83303132329	2	2	1445.08202075609	973.581668427141	"[174][M+1]-"	""	"88"
515.064612767361	515.064612767361	515.064612767361	1517.35519007991	1517.35519007991	1517.35519007991	1	1	192.614200897515	54.0051168793708	""	""	"9"
517.156260583052	517.156260583052	517.156260583052	338.194281321274	338.194281321274	338.194281321274	1	1	5.91194834954221	377.326099378304	""	""	"333"
519.291926491724	519.291926491724	519.291926491724	2189.54549401478	2189.54549401478	2189.54549401478	1	1	445.863516640384	418.56875139465	"[82][M]-"	""	"22"
519.475410435358	519.475410435358	519.475410435358	2259.78736668002	2259.78736668002	2259.78736668002	1	1	160.007440790024	634.726599272108	""	""	"521"
520.298295213901	520.298016145204	520.298574282598	2189.07116009318	2188.59682617158	2189.54549401478	2	2	141.207367482639	187.421572258936	"[82][M+1]-"	""	"22"
521.202620532317	521.202286237087	521.202954827547	588.656599710682	588.205722213725	589.107477207639	2	2	3930.44937493642	1848.69339412741	"[99][M]-"	""	"30"
521.349621207206	521.347897467734	521.351344946678	1284.04977492022	1283.79829137168	1284.30125846875	2	2	547.355899823	441.491672397784	""	""	"180"
521.267799429263	521.267799429263	521.267799429263	2243.28219115054	2243.28219115054	2243.28219115054	1	1	1377.64263958213	323.055954658557	""	""	"271"
521.347692189348	521.347692189348	521.347692189348	1161.63691562624	1161.63691562624	1161.63691562624	1	1	90.8673199582684	13125.8800505992	"[13][M]-"	""	"299"
521.493009616074	521.491265237856	521.494753994292	2259.14956239241	2258.5117581048	2259.78736668002	2	2	1161.6753148548	514.38041286834	""	"[M-H]- 522.506"	"97"
522.205452764443	522.20538819346	522.205517335426	588.656599710682	588.205722213725	589.107477207639	2	2	1214.62416753353	623.263095425134	"[99][M+1]-"	""	"30"
522.350832500236	522.350832500236	522.350832500236	1161.63691562624	1161.63691562624	1161.63691562624	1	1	46.6821465802023	4556.58674218396	"[13][M+1]-"	""	"300"
523.206133225099	523.206133225099	523.206133225099	588.205722213725	588.205722213725	588.205722213725	1	1	322.473666343883	140.908107640181	"[99][M+2]-"	""	"30"
523.35535453773	523.35535453773	523.35535453773	1161.63691562624	1161.63691562624	1161.63691562624	1	1	7.17373445277985	1109.6160509828	"[13][M+2]-"	""	"301"
524.354691137689	524.354691137689	524.354691137689	1162.75767565845	1162.75767565845	1162.75767565845	1	1	7.25459579465384	158.995355228799	"[13][M+3]-"	""	"302"
525.139560698361	525.139560698361	525.139560698361	901.114144423795	901.114144423795	901.114144423795	1	1	27.653894386903	342.127328506943	""	"[M-H-C6H10O5]- 688.2"	"127"
525.159565316367	525.159565316367	525.159565316367	557.745532317356	557.745532317356	557.745532317356	1	1	512.47757006719	150.197234874878	""	""	"148"
529.305618636237	529.305618636237	529.305618636237	1969.90183963964	1969.90183963964	1969.90183963964	1	1	481.491422761006	577.522709506738	""	""	"566"
531.278750508398	531.278750508398	531.278750508398	1666.0378871383	1666.0378871383	1666.0378871383	1	1	653.712639338228	8.30113556585079	"[193][M]-"	"[M+Cl+HCOOH]- 450.306 [M-H+HCOOH]- 486.282"	"109"
532.037231881065	532.036050568504	532.038413193626	1441.77665945029	1441.42967021908	1442.1236486815	2	2	533.105475888209	534.782480568926	"[134][M]-"	""	"51"
